cond.s.m,echo.s.m,cond.p.m,echo.p.m
m,0.000130046,m,0.000130046
m,0.000286125,m,0.000286125
m,0.000159827,m,0.000159827
m,0.000151899,m,0.000151899
m,0.000169776,m,0.000169776
m,0.000129786,m,0.000129786
m,0.000184209,m,0.000184209
m,0.000222639,m,0.000222639
m,0.000106405,m,0.000106405
m,8.32146E-05,m,8.32146E-05
m,0.000158649,m,0.000158649
m,0.000280709,m,0.000280709
m,7.27109E-05,m,7.27109E-05
m,0.000126477,m,0.000126477
m,0.00010261,m,0.00010261
m,9.76672E-05,m,9.76672E-05
m,0.000165171,m,0.000165171
m,0.000142599,m,0.000142599
m,0.00016724,m,0.00016724
m,0.000112568,m,0.000112568
m,0.000188972,m,0.000188972
m,0.00026217,m,0.00026217
m,0.000168213,m,0.000168213
m,0.000196867,m,0.000196867
m,0.000193586,m,0.000193586
m,0.000109811,m,0.000109811
m,0.000162321,m,0.000162321
m,8.27251E-05,m,8.27251E-05
m,8.8702E-05,m,8.8702E-05
m,0.000170249,m,0.000170249
m,0.000197038,m,0.000197038
m,0.000103602,m,0.000103602
m,0.00013756,m,0.00013756
m,0.000173219,m,0.000173219
m,0.000186365,m,0.000186365
m,0.00011974,m,0.00011974
m,0.000169973,m,0.000169973
m,0.000189102,m,0.000189102
m,0.000119898,m,0.000119898
m,0.000151081,m,0.000151081
m,0.000187079,m,0.000187079
m,0.000154537,m,0.000154537
m,0.000128536,m,0.000128536
m,0.000131327,m,0.000131327
m,0.000143252,m,0.000143252
m,0.000158444,m,0.000158444
m,0.000135193,m,0.000135193
m,0.000221569,m,0.000221569
m,0.000240206,m,0.000240206
m,0.000161161,m,0.000161161
m,0.0001559,m,0.0001559
m,0.000157537,m,0.000157537
m,0.000245261,m,0.000245261
m,0.000123032,m,0.000123032
m,0.000156893,m,0.000156893
m,0.000147605,m,0.000147605
m,0.000168683,m,0.000168683
m,0.000171246,m,0.000171246
m,0.000202694,m,0.000202694
m,0.000117986,m,0.000117986
m,0.000151958,m,0.000151958
m,0.000167057,m,0.000167057
m,0.000131436,m,0.000131436
m,0.000153549,m,0.000153549
m,0.000139624,m,0.000139624
m,0.000186099,m,0.000186099
m,0.000174489,m,0.000174489
m,0.000122049,m,0.000122049
m,0.000126692,m,0.000126692
m,0.000189911,m,0.000189911
m,0.000113985,m,0.000113985
m,0.000194482,m,0.000194482
m,0.000184416,m,0.000184416
m,0.000150898,m,0.000150898
m,0.000165283,m,0.000165283
m,0.000173659,m,0.000173659
m,0.000146728,m,0.000146728
m,0.000203771,m,0.000203771
m,0.000243095,m,0.000243095
m,0.000189359,m,0.000189359
m,0.000113144,m,0.000113144
m,0.000147395,m,0.000147395
m,0.000150231,m,0.000150231
m,0.000152711,m,0.000152711
m,0.000239186,m,0.000239186
m,0.000185374,m,0.000185374
m,0.000114305,m,0.000114305
m,0.000120901,m,0.000120901
m,0.000171409,m,0.000171409
m,0.000161044,m,0.000161044
m,0.000174021,m,0.000174021
m,0.000206921,m,0.000206921
m,0.000113522,m,0.000113522
m,0.000141927,m,0.000141927
m,0.000183112,m,0.000183112
m,0.000167058,m,0.000167058
m,0.000195749,m,0.000195749
m,0.000229622,m,0.000229622
m,0.000153994,m,0.000153994
m,0.000173849,m,0.000173849
m,0.000185514,m,0.000185514
m,0.000119554,m,0.000119554
m,0.000131064,m,0.000131064
m,8.51158E-05,m,8.51158E-05
m,0.000116299,m,0.000116299
m,0.000174561,m,0.000174561
m,0.000139902,m,0.000139902
m,0.000197474,m,0.000197474
m,0.000165502,m,0.000165502
m,0.000143164,m,0.000143164
m,0.000143731,m,0.000143731
m,0.000262085,m,0.000262085
m,0.000112587,m,0.000112587
m,0.000111953,m,0.000111953
m,0.000148559,m,0.000148559
m,0.000156907,m,0.000156907
m,0.00013611,m,0.00013611
m,0.000162655,m,0.000162655
m,0.000188593,m,0.000188593
m,0.000101788,m,0.000101788
m,0.000140437,m,0.000140437
m,0.000143022,m,0.000143022
m,0.000164511,m,0.000164511
m,0.000112681,m,0.000112681
m,0.000182148,m,0.000182148
m,0.000149072,m,0.000149072
m,0.000174761,m,0.000174761
m,0.000136567,m,0.000136567
m,0.000239015,m,0.000239015
m,0.000126454,m,0.000126454
m,0.000167214,m,0.000167214
m,0.000179295,m,0.000179295
m,8.1847E-05,m,8.1847E-05
m,0.00015364,m,0.00015364
m,0.000204575,m,0.000204575
m,0.000124495,m,0.000124495
m,0.000191938,m,0.000191938
m,0.000187054,m,0.000187054
m,0.000172474,m,0.000172474
m,0.000114356,m,0.000114356
m,0.000101576,m,0.000101576
m,0.000103321,m,0.000103321
m,0.000178918,m,0.000178918
m,0.000112822,m,0.000112822
m,0.000113063,m,0.000113063
m,0.000204648,m,0.000204648
m,0.000157495,m,0.000157495
m,0.000135182,m,0.000135182
m,0.000182143,m,0.000182143
m,9.9297E-05,m,9.9297E-05
m,0.000185528,m,0.000185528
m,0.000164922,m,0.000164922
m,9.44625E-05,m,9.44625E-05
m,0.000121874,m,0.000121874
m,0.000133863,m,0.000133863
m,0.000170353,m,0.000170353
m,0.000168791,m,0.000168791
m,0.000104268,m,0.000104268
m,0.00011353,m,0.00011353
m,0.00015262,m,0.00015262
m,0.000140233,m,0.000140233
m,0.000107431,m,0.000107431
m,0.000108506,m,0.000108506
m,9.20718E-05,m,9.20718E-05
m,0.000116334,m,0.000116334
m,0.00022079,m,0.00022079
m,0.000134318,m,0.000134318
m,0.000110174,m,0.000110174
m,0.000145147,m,0.000145147
m,0.000193518,m,0.000193518
m,8.98858E-05,m,8.98858E-05
m,0.000163498,m,0.000163498
m,0.000157445,m,0.000157445
m,0.000158618,m,0.000158618
m,0.000118742,m,0.000118742
m,0.000129111,m,0.000129111
m,0.00015372,m,0.00015372
m,0.000112393,m,0.000112393
m,0.000153453,m,0.000153453
m,0.000140974,m,0.000140974
m,0.000166443,m,0.000166443
m,0.000137599,m,0.000137599
m,0.000143923,m,0.000143923
m,0.000209885,m,0.000209885
m,0.000186215,m,0.000186215
m,0.000183097,m,0.000183097
m,0.000102068,m,0.000102068
m,0.000201804,m,0.000201804
m,0.000199742,m,0.000199742
m,0.000148109,m,0.000148109
m,0.00018686,m,0.00018686
m,0.000152027,m,0.000152027
m,0.000176965,m,0.000176965
m,0.000192553,m,0.000192553
m,0.000146764,m,0.000146764
m,0.000105878,m,0.000105878
m,0.000185237,m,0.000185237
m,0.000207364,m,0.000207364
m,0.000179376,m,0.000179376
m,8.63066E-05,m,8.63066E-05
m,0.00011014,m,0.00011014
m,0.000142008,m,0.000142008
m,0.00017314,m,0.00017314
m,0.000165827,m,0.000165827
m,0.000140718,m,0.000140718
m,0.000178768,m,0.000178768
m,0.000119191,m,0.000119191
m,0.000167121,m,0.000167121
m,0.000134874,m,0.000134874
m,0.000168173,m,0.000168173
m,0.000156611,m,0.000156611
m,0.0001598,m,0.0001598
m,0.000126456,m,0.000126456
m,0.000157564,m,0.000157564
m,0.000168543,m,0.000168543
m,0.000153582,m,0.000153582
m,0.000194394,m,0.000194394
m,0.000172987,m,0.000172987
m,0.000199451,m,0.000199451
m,0.000163971,m,0.000163971
m,0.000108437,m,0.000108437
m,0.00018777,m,0.00018777
m,0.00011166,m,0.00011166
m,0.000123135,m,0.000123135
m,0.000091985,m,0.000091985
m,0.000106474,m,0.000106474
m,0.000156212,m,0.000156212
m,0.000107131,m,0.000107131
m,0.000123215,m,0.000123215
m,8.73379E-05,m,8.73379E-05
m,0.000207038,m,0.000207038
m,8.38265E-05,m,8.38265E-05
m,0.000165907,m,0.000165907
m,0.000122348,m,0.000122348
m,0.00024344,m,0.00024344
m,0.000159957,m,0.000159957
m,0.000191532,m,0.000191532
m,0.000221184,m,0.000221184
m,8.52036E-05,m,8.52036E-05
m,9.84318E-05,m,9.84318E-05
m,0.000126713,m,0.000126713
m,0.00012637,m,0.00012637
m,0.000147057,m,0.000147057
m,0.000165543,m,0.000165543
m,0.000166196,m,0.000166196
m,0.000149196,m,0.000149196
m,0.000176243,m,0.000176243
m,0.000152374,m,0.000152374
m,0.000155811,m,0.000155811
m,0.000182015,m,0.000182015
m,0.000229973,m,0.000229973
m,0.000111511,m,0.000111511
m,0.000270625,m,0.000270625
m,0.000123511,m,0.000123511
m,0.000169136,m,0.000169136
m,0.000132618,m,0.000132618
m,0.000126417,m,0.000126417
m,0.000113347,m,0.000113347
m,0.000165987,m,0.000165987
m,0.000140168,m,0.000140168
m,0.000147345,m,0.000147345
m,9.9526E-05,m,9.9526E-05
m,0.000153739,m,0.000153739
m,0.000142867,m,0.000142867
m,0.000126551,m,0.000126551
m,0.000174085,m,0.000174085
m,0.000155306,m,0.000155306
m,0.000109189,m,0.000109189
m,0.000142251,m,0.000142251
m,0.000153534,m,0.000153534
m,0.000248493,m,0.000248493
m,0.000169261,m,0.000169261
m,9.3754E-05,m,9.3754E-05
m,0.000167515,m,0.000167515
m,0.000108415,m,0.000108415
m,0.000107091,m,0.000107091
m,9.86176E-05,m,9.86176E-05
m,0.000154131,m,0.000154131
m,0.000172989,m,0.000172989
m,0.00015617,m,0.00015617
m,0.000117345,m,0.000117345
m,0.000202406,m,0.000202406
m,0.000150964,m,0.000150964
m,7.76313E-05,m,7.76313E-05
m,0.000151529,m,0.000151529
m,0.000178697,m,0.000178697
m,0.000110295,m,0.000110295
m,0.000141071,m,0.000141071
m,0.000128316,m,0.000128316
m,0.000156779,m,0.000156779
m,0.000143109,m,0.000143109
m,0.00016104,m,0.00016104
m,0.00018047,m,0.00018047
m,0.00010521,m,0.00010521
m,0.000127064,m,0.000127064
m,0.000132653,m,0.000132653
m,0.000132986,m,0.000132986
m,0.000238791,m,0.000238791
m,0.000145893,m,0.000145893
m,0.00014994,m,0.00014994
m,0.00014126,m,0.00014126
m,0.000141129,m,0.000141129
m,0.000134243,m,0.000134243
m,0.000164833,m,0.000164833
m,0.000119516,m,0.000119516
m,0.000146154,m,0.000146154
m,0.000117111,m,0.000117111
m,0.00018775,m,0.00018775
m,0.000153873,m,0.000153873
m,0.000161287,m,0.000161287
m,0.000181116,m,0.000181116
m,0.000180551,m,0.000180551
m,0.000197998,m,0.000197998
m,0.000120517,m,0.000120517
m,0.000112454,m,0.000112454
m,0.000242734,m,0.000242734
m,0.000152606,m,0.000152606
m,0.000131652,m,0.000131652
m,9.38469E-05,m,9.38469E-05
m,0.000100445,m,0.000100445
m,0.000203585,m,0.000203585
m,0.000152776,m,0.000152776
m,0.000179156,m,0.000179156
m,0.000142148,m,0.000142148
m,0.000159963,m,0.000159963
m,0.000138093,m,0.000138093
m,0.000161368,m,0.000161368
m,0.000243996,m,0.000243996
m,0.000211658,m,0.000211658
m,0.000189096,m,0.000189096
m,0.000203535,m,0.000203535
m,0.000217158,m,0.000217158
m,0.000161857,m,0.000161857
m,0.000234555,m,0.000234555
m,0.000104937,m,0.000104937
m,0.000144586,m,0.000144586
m,0.000173507,m,0.000173507
m,0.000125794,m,0.000125794
m,0.000124732,m,0.000124732
m,0.000231623,m,0.000231623
m,0.000236987,m,0.000236987
m,0.000101779,m,0.000101779
m,0.000138994,m,0.000138994
m,0.000142449,m,0.000142449
m,0.0001332,m,0.0001332
m,0.000161435,m,0.000161435
m,0.000132899,m,0.000132899
m,0.000174975,m,0.000174975
m,9.47188E-05,m,9.47188E-05
m,0.000179194,m,0.000179194
m,0.000140172,m,0.000140172
m,0.0001685,m,0.0001685
m,0.000180812,m,0.000180812
m,0.000145536,m,0.000145536
m,0.000150719,m,0.000150719
m,9.46516E-05,m,9.46516E-05
m,0.000209777,m,0.000209777
m,0.000135486,m,0.000135486
m,0.000183197,m,0.000183197
m,0.00012297,m,0.00012297
m,0.000120008,m,0.000120008
m,0.000234035,m,0.000234035
m,0.000121518,m,0.000121518
m,0.000188566,m,0.000188566
m,0.00018946,m,0.00018946
m,0.00013543,m,0.00013543
m,0.000121366,m,0.000121366
m,0.000106007,m,0.000106007
m,0.000166818,m,0.000166818
m,9.59606E-05,m,9.59606E-05
m,0.000171692,m,0.000171692
m,0.000156268,m,0.000156268
m,0.000189812,m,0.000189812
m,0.000116256,m,0.000116256
m,8.18746E-05,m,8.18746E-05
m,0.00015546,m,0.00015546
m,0.000133188,m,0.000133188
m,0.000105228,m,0.000105228
m,0.000148783,m,0.000148783
m,0.000201689,m,0.000201689
m,0.000138511,m,0.000138511
m,0.000232878,m,0.000232878
m,0.000155254,m,0.000155254
m,0.000106825,m,0.000106825
m,0.000185286,m,0.000185286
m,0.000110585,m,0.000110585
m,0.000121187,m,0.000121187
m,9.55132E-05,m,9.55132E-05
m,0.000164304,m,0.000164304
m,0.000199698,m,0.000199698
m,8.01948E-05,m,8.01948E-05
m,0.000119801,m,0.000119801
m,0.000140613,m,0.000140613
m,0.000202035,m,0.000202035
m,0.000177699,m,0.000177699
m,8.13436E-05,m,8.13436E-05
m,0.000166954,m,0.000166954
m,0.000196528,m,0.000196528
m,0.000119251,m,0.000119251
m,0.000136809,m,0.000136809
m,0.000185892,m,0.000185892
m,0.000221302,m,0.000221302
m,5.03316E-05,m,5.03316E-05
m,0.000161799,m,0.000161799
m,0.000164795,m,0.000164795
m,0.00014945,m,0.00014945
m,0.000123713,m,0.000123713
m,0.000141981,m,0.000141981
m,0.000187484,m,0.000187484
m,0.00016558,m,0.00016558
m,0.000100441,m,0.000100441
m,0.000140444,m,0.000140444
m,0.000115179,m,0.000115179
m,0.000186994,m,0.000186994
m,0.000173619,m,0.000173619
m,0.000142413,m,0.000142413
m,0.000215636,m,0.000215636
m,0.000140317,m,0.000140317
m,0.000150431,m,0.000150431
m,0.000206876,m,0.000206876
m,0.000102041,m,0.000102041
m,0.000122423,m,0.000122423
m,0.0001439,m,0.0001439
m,0.000200021,m,0.000200021
m,0.000110737,m,0.000110737
m,0.000102686,m,0.000102686
m,0.000183944,m,0.000183944
m,0.000181873,m,0.000181873
m,9.27522E-05,m,9.27522E-05
m,0.000137569,m,0.000137569
m,0.000121851,m,0.000121851
m,0.000147029,m,0.000147029
m,0.000109643,m,0.000109643
m,0.000131802,m,0.000131802
m,0.000138527,m,0.000138527
m,0.000122965,m,0.000122965
m,0.000107838,m,0.000107838
m,0.000184655,m,0.000184655
m,0.000137451,m,0.000137451
m,0.000160644,m,0.000160644
m,0.000171239,m,0.000171239
m,0.000108341,m,0.000108341
m,0.000163126,m,0.000163126
m,0.000110986,m,0.000110986
m,0.00015141,m,0.00015141
m,0.000130606,m,0.000130606
m,0.000146563,m,0.000146563
m,0.000157583,m,0.000157583
m,0.000161901,m,0.000161901
m,0.000158096,m,0.000158096
m,0.000166975,m,0.000166975
m,0.000150402,m,0.000150402
m,0.000209035,m,0.000209035
m,0.000147988,m,0.000147988
m,0.000171423,m,0.000171423
m,0.000104676,m,0.000104676
m,0.000140193,m,0.000140193
m,0.00014589,m,0.00014589
m,0.000159913,m,0.000159913
m,0.000165325,m,0.000165325
m,0.00016035,m,0.00016035
m,0.000106299,m,0.000106299
m,0.000177761,m,0.000177761
m,0.000120642,m,0.000120642
m,0.000141825,m,0.000141825
m,0.000103764,m,0.000103764
m,0.000183317,m,0.000183317
m,0.000101662,m,0.000101662
m,0.000179983,m,0.000179983
m,0.000187825,m,0.000187825
m,0.000122713,m,0.000122713
m,9.74236E-05,m,9.74236E-05
m,0.000142703,m,0.000142703
m,0.000105102,m,0.000105102
m,0.000135057,m,0.000135057
m,0.000147482,m,0.000147482
m,0.000184881,m,0.000184881
m,0.000128435,m,0.000128435
m,0.000138949,m,0.000138949
m,0.000152871,m,0.000152871
m,0.000162162,m,0.000162162
m,0.000125165,m,0.000125165
m,0.00012858,m,0.00012858
m,0.000171778,m,0.000171778
m,0.00011652,m,0.00011652
m,0.000153521,m,0.000153521
m,0.000193553,m,0.000193553
m,0.000141812,m,0.000141812
m,0.000145673,m,0.000145673
m,0.000231835,m,0.000231835
m,0.000146321,m,0.000146321
m,0.000169457,m,0.000169457
m,8.77303E-05,m,8.77303E-05
m,0.00015069,m,0.00015069
m,0.000161436,m,0.000161436
m,0.000132347,m,0.000132347
m,0.000172802,m,0.000172802
m,0.000162256,m,0.000162256
m,0.000146833,m,0.000146833
m,9.48813E-05,m,9.48813E-05
m,0.000139605,m,0.000139605
m,0.000179154,m,0.000179154
m,0.000139737,m,0.000139737
m,9.35952E-05,m,9.35952E-05
m,0.000222448,m,0.000222448
m,8.18735E-05,m,8.18735E-05
m,0.000164023,m,0.000164023
m,0.000190957,m,0.000190957
m,9.66304E-05,m,9.66304E-05
m,8.57568E-05,m,8.57568E-05
m,0.000152712,m,0.000152712
m,0.000185502,m,0.000185502
m,0.000193743,m,0.000193743
m,0.000160467,m,0.000160467
m,0.000136011,m,0.000136011
m,0.000109451,m,0.000109451
m,0.000168284,m,0.000168284
m,0.000136068,m,0.000136068
m,9.06441E-05,m,9.06441E-05
m,0.00010383,m,0.00010383
m,0.000154989,m,0.000154989
m,0.000131514,m,0.000131514
m,9.9435E-05,m,9.9435E-05
m,0.000152732,m,0.000152732
m,0.000161979,m,0.000161979
m,0.000199012,m,0.000199012
m,0.000189188,m,0.000189188
m,9.89081E-05,m,9.89081E-05
m,0.000126452,m,0.000126452
m,0.000130762,m,0.000130762
m,0.000162461,m,0.000162461
m,8.68956E-05,m,8.68956E-05
m,0.00017286,m,0.00017286
m,0.000142742,m,0.000142742
m,0.000182541,m,0.000182541
m,0.000144751,m,0.000144751
m,0.000133615,m,0.000133615
m,0.000183727,m,0.000183727
m,0.000167511,m,0.000167511
m,0.000182448,m,0.000182448
m,0.000159129,m,0.000159129
m,0.000134915,m,0.000134915
m,0.000143346,m,0.000143346
m,0.000184697,m,0.000184697
m,0.000110377,m,0.000110377
m,0.000136289,m,0.000136289
m,9.52156E-05,m,9.52156E-05
m,0.00011352,m,0.00011352
m,0.000124955,m,0.000124955
m,0.000132658,m,0.000132658
m,0.000129078,m,0.000129078
m,0.000123739,m,0.000123739
m,0.000160342,m,0.000160342
m,0.000169756,m,0.000169756
m,0.000101881,m,0.000101881
m,0.000216845,m,0.000216845
m,0.000171762,m,0.000171762
m,0.000176156,m,0.000176156
m,0.000110597,m,0.000110597
m,0.000165948,m,0.000165948
m,0.000172584,m,0.000172584
m,0.000154592,m,0.000154592
m,0.000175302,m,0.000175302
m,0.000185023,m,0.000185023
m,0.000110862,m,0.000110862
m,0.000195536,m,0.000195536
m,9.07116E-05,m,9.07116E-05
m,0.000113672,m,0.000113672
m,0.000132259,m,0.000132259
m,0.00021405,m,0.00021405
m,0.000141218,m,0.000141218
m,0.000148579,m,0.000148579
m,0.000198609,m,0.000198609
m,0.000158108,m,0.000158108
m,0.000126626,m,0.000126626
m,0.000202495,m,0.000202495
m,0.00020223,m,0.00020223
m,0.000210274,m,0.000210274
m,0.000119438,m,0.000119438
m,0.000160888,m,0.000160888
m,0.000150438,m,0.000150438
m,0.000164267,m,0.000164267
m,0.000126259,m,0.000126259
m,0.000185275,m,0.000185275
m,0.000117594,m,0.000117594
m,0.000130525,m,0.000130525
m,0.000171238,m,0.000171238
m,9.30834E-05,m,9.30834E-05
m,0.000213583,m,0.000213583
m,0.000139689,m,0.000139689
m,0.000131423,m,0.000131423
m,0.00014136,m,0.00014136
m,0.0001619,m,0.0001619
m,0.000157691,m,0.000157691
m,0.000108593,m,0.000108593
m,0.000179221,m,0.000179221
m,0.000168015,m,0.000168015
m,0.000133779,m,0.000133779
m,0.000132435,m,0.000132435
m,0.000156694,m,0.000156694
m,0.000100116,m,0.000100116
m,0.000156457,m,0.000156457
m,0.000149328,m,0.000149328
m,0.000140556,m,0.000140556
m,9.35634E-05,m,9.35634E-05
m,0.000137223,m,0.000137223
m,0.000140569,m,0.000140569
m,0.000120282,m,0.000120282
m,0.000148064,m,0.000148064
m,0.000146572,m,0.000146572
m,0.000121511,m,0.000121511
m,0.000140117,m,0.000140117
m,0.000120252,m,0.000120252
m,0.000115154,m,0.000115154
m,0.000142376,m,0.000142376
m,0.000115795,m,0.000115795
m,0.000132,m,0.000132
m,9.67294E-05,m,9.67294E-05
m,0.000184125,m,0.000184125
m,0.000199571,m,0.000199571
m,0.000172618,m,0.000172618
m,0.000194924,m,0.000194924
m,0.000118552,m,0.000118552
m,0.00012311,m,0.00012311
m,0.000130347,m,0.000130347
m,0.00014235,m,0.00014235
m,0.000123079,m,0.000123079
m,0.000176441,m,0.000176441
m,0.00019758,m,0.00019758
m,0.000131995,m,0.000131995
m,0.000181888,m,0.000181888
m,8.26783E-05,m,8.26783E-05
m,0.000115588,m,0.000115588
m,0.000191651,m,0.000191651
m,0.000184912,m,0.000184912
m,0.00015482,m,0.00015482
m,0.000175366,m,0.000175366
m,0.000170012,m,0.000170012
m,0.000142202,m,0.000142202
m,0.00017177,m,0.00017177
m,0.000168107,m,0.000168107
m,0.000176185,m,0.000176185
m,0.000211919,m,0.000211919
m,0.000148848,m,0.000148848
m,0.000115485,m,0.000115485
m,9.32328E-05,m,9.32328E-05
m,0.000159807,m,0.000159807
m,0.000149163,m,0.000149163
m,0.0001038,m,0.0001038
m,0.000205525,m,0.000205525
m,0.000177108,m,0.000177108
m,0.000134627,m,0.000134627
m,0.000158264,m,0.000158264
m,0.000147521,m,0.000147521
m,0.000119957,m,0.000119957
m,0.000169884,m,0.000169884
m,9.21978E-05,m,9.21978E-05
m,0.000129939,m,0.000129939
m,0.000149953,m,0.000149953
m,0.000156651,m,0.000156651
m,0.000122316,m,0.000122316
m,0.000132528,m,0.000132528
m,0.000158116,m,0.000158116
m,0.000118122,m,0.000118122
m,0.000105997,m,0.000105997
m,0.000158957,m,0.000158957
m,0.000141753,m,0.000141753
m,0.000183008,m,0.000183008
m,0.000144014,m,0.000144014
m,0.000177299,m,0.000177299
m,0.000211523,m,0.000211523
m,0.000156781,m,0.000156781
m,0.000184411,m,0.000184411
m,0.000149596,m,0.000149596
m,0.000132875,m,0.000132875
m,0.000186894,m,0.000186894
m,0.00014366,m,0.00014366
m,0.000124176,m,0.000124176
m,0.000108742,m,0.000108742
m,0.000132547,m,0.000132547
m,0.000155321,m,0.000155321
m,0.000123998,m,0.000123998
m,0.000176042,m,0.000176042
m,0.000194217,m,0.000194217
m,0.000131048,m,0.000131048
m,0.000242157,m,0.000242157
m,0.000139032,m,0.000139032
m,0.000154603,m,0.000154603
m,0.000149636,m,0.000149636
m,0.000190139,m,0.000190139
m,0.000126069,m,0.000126069
m,0.000116398,m,0.000116398
m,0.000118353,m,0.000118353
m,0.000142935,m,0.000142935
m,0.000231047,m,0.000231047
m,0.000195398,m,0.000195398
m,0.000181167,m,0.000181167
m,0.000211151,m,0.000211151
m,0.000179153,m,0.000179153
m,0.000109435,m,0.000109435
m,0.000203044,m,0.000203044
m,0.000102954,m,0.000102954
